District1,District2
UP_Hamirpur,UP_Kanpur Dehat
UP_Hamirpur,UP_Kanpur Nagar
UP_Hamirpur,UP_Mahoba
UP_Hapur,UP_Amroha
UP_Hapur,UP_Bulandshahr
UP_Hapur,UP_Gautam Buddha Nagar
UP_Hapur,UP_Ghaziabad
UP_Hapur,UP_Meerut
UP_Hardoi,UP_Farrukhabad
UP_Hardoi,UP_Kannauj
UP_Hardoi,UP_Kanpur Nagar
UP_Hardoi,UP_Lucknow
UP_Hardoi,UP_Shahjahanpur
UP_Hardoi,UP_Sitapur
UP_Hardoi,UP_Unnao
UP_Hathras,UP_Agra
UP_Hathras,UP_Aligarh
UP_Hathras,UP_Etah
UP_Hathras,UP_Kasganj
UP_Hathras,UP_Mathura
UP_Jalaun,MP_Bhind
UP_Jalaun,UP_Auraiya
UP_Jalaun,UP_Etawah
UP_Jalaun,UP_Hamirpur
UP_Jalaun,UP_Jhansi
UP_Jalaun,UP_Kanpur Dehat
UP_Jaunpur,UP_Azamgarh
UP_Jaunpur,UP_Bhadohi
UP_Jaunpur,UP_Ghazipur
UP_Jaunpur,UP_Pratapgarh
UP_Jaunpur,UP_Prayagraj
UP_Jaunpur,UP_Sultanpur
UP_Jaunpur,UP_Varanasi
UP_Jhansi,MP_Bhind
UP_Jhansi,MP_Chhatarpur
UP_Jhansi,MP_Datia
UP_Jhansi,MP_Shivpuri
UP_Jhansi,MP_Tikamgarh
UP_Jhansi,UP_Hamirpur
UP_Jhansi,UP_Jalaun
UP_Jhansi,UP_Lalitpur
UP_Jhansi,UP_Mahoba
UP_Kannauj,UP_Auraiya
UP_Kannauj,UP_Etawah
UP_Kannauj,UP_Farrukhabad
UP_Kannauj,UP_Hardoi
UP_Kannauj,UP_Kanpur Dehat
UP_Kannauj,UP_Kanpur Nagar
UP_Kannauj,UP_Mainpuri
UP_Kanpur Dehat,UP_Auraiya
UP_Kanpur Dehat,UP_Hamirpur
UP_Kanpur Dehat,UP_Jalaun
UP_Kanpur Dehat,UP_Kannauj
UP_Kanpur Dehat,UP_Kanpur Nagar
UP_Kanpur Nagar,UP_Fatehpur
UP_Kanpur Nagar,UP_Hamirpur
UP_Kanpur Nagar,UP_Hardoi
UP_Kanpur Nagar,UP_Kannauj
UP_Kanpur Nagar,UP_Kanpur Dehat
UP_Kanpur Nagar,UP_Unnao
UP_Kasganj,UP_Aligarh
UP_Kasganj,UP_Budaun
UP_Kasganj,UP_Etah
UP_Kasganj,UP_Farrukhabad
UP_Kasganj,UP_Hathras
UP_Kaushambi,UP_Chitrakoot
UP_Kaushambi,UP_Fatehpur
UP_Kaushambi,UP_Pratapgarh
UP_Kaushambi,UP_Prayagraj
UP_Kaushambi,UP_Rae Bareli
UP_Kushinagar,BR_Gopalganj
UP_Kushinagar,BR_West Champaran
UP_Kushinagar,UP_Deoria
UP_Kushinagar,UP_Gorakhpur
UP_Kushinagar,UP_Maharajganj
UP_Lalitpur,MP_Ashoknagar
UP_Lalitpur,MP_Chhatarpur
UP_Lalitpur,MP_Datia
UP_Lalitpur,MP_Sagar
UP_Lalitpur,MP_Shivpuri
UP_Lalitpur,MP_Tikamgarh
UP_Lalitpur,UP_Jhansi
UP_Lucknow,UP_Barabanki
UP_Lucknow,UP_Hardoi
UP_Lucknow,UP_Rae Bareli
UP_Lucknow,UP_Sitapur
UP_Lucknow,UP_Unnao
UP_Maharajganj,BR_West Champaran
UP_Maharajganj,UP_Gorakhpur
UP_Maharajganj,UP_Kushinagar
UP_Maharajganj,UP_Siddharthnagar
UP_Mahoba,MP_Chhatarpur
UP_Mahoba,UP_Banda
UP_Mahoba,UP_Hamirpur
UP_Mahoba,UP_Jhansi
UP_Mainpuri,UP_Etah
UP_Mainpuri,UP_Etawah
UP_Mainpuri,UP_Farrukhabad
UP_Mainpuri,UP_Firozabad
UP_Mainpuri,UP_Kannauj
UP_Mathura,HR_Nuh
UP_Mathura,HR_Palwal
UP_Mathura,RJ_Bharatpur
UP_Mathura,UP_Agra
UP_Mathura,UP_Aligarh
UP_Mathura,UP_Hathras
UP_Mau,UP_Azamgarh
UP_Mau,UP_Ballia
UP_Mau,UP_Deoria
UP_Mau,UP_Ghazipur
UP_Mau,UP_Gorakhpur
UP_Meerut,UP_Amroha
UP_Meerut,UP_Baghpat
UP_Meerut,UP_Bijnor
UP_Meerut,UP_Ghaziabad
UP_Meerut,UP_Hapur
UP_Meerut,UP_Muzaffarnagar
UP_Mirzapur,MP_Rewa
UP_Mirzapur,MP_Singrauli
UP_Mirzapur,UP_Bhadohi
UP_Mirzapur,UP_Chandauli
UP_Mirzapur,UP_Prayagraj
UP_Mirzapur,UP_Sonbhadra
UP_Mirzapur,UP_Varanasi
UP_Moradabad,UP_Amroha
UP_Moradabad,UP_Bijnor
UP_Moradabad,UP_Budaun
UP_Moradabad,UP_Rampur
UP_Moradabad,UP_Sambhal
UP_Moradabad,UT_Udham Singh Nagar
UP_Muzaffarnagar,UP_Baghpat
UP_Muzaffarnagar,UP_Bijnor
UP_Muzaffarnagar,UP_Meerut
UP_Muzaffarnagar,UP_Saharanpur
UP_Muzaffarnagar,UP_Shamli
UP_Muzaffarnagar,UT_Haridwar
UP_Pilibhit,UP_Bareilly
UP_Pilibhit,UP_Shahjahanpur
UP_Pilibhit,UT_Udham Singh Nagar
UP_Pratapgarh,UP_Amethi
UP_Pratapgarh,UP_Bareilly
UP_Pratapgarh,UP_Fatehpur
UP_Pratapgarh,UP_Jaunpur
UP_Pratapgarh,UP_Kaushambi
UP_Pratapgarh,UP_Prayagraj
UP_Pratapgarh,UP_Sultanpur
UP_Prayagraj,MP_Rewa
UP_Prayagraj,UP_Bhadohi
UP_Prayagraj,UP_Chitrakoot
UP_Prayagraj,UP_Jaunpur
UP_Prayagraj,UP_Kaushambi
UP_Prayagraj,UP_Mirzapur
UP_Prayagraj,UP_Pratapgarh
UP_Rae Bareli,UP_Amethi
UP_Rae Bareli,UP_Barabanki
UP_Rae Bareli,UP_Fatehpur
UP_Rae Bareli,UP_Kaushambi
UP_Rae Bareli,UP_Lucknow
UP_Rae Bareli,UP_Unnao
UP_Rampur,UP_Bareilly
UP_Rampur,UP_Budaun
UP_Rampur,UP_Moradabad
UP_Rampur,UT_Udham Singh Nagar
UP_Saharanpur,HP_Sirmaur
UP_Saharanpur,HR_Karnal
UP_Saharanpur,HR_Yamunanagar
UP_Saharanpur,UP_Muzaffarnagar
UP_Saharanpur,UP_Shamli
UP_Saharanpur,UT_Dehradun
UP_Saharanpur,UT_Haridwar
UP_Sambhal,UP_Aligarh
UP_Sambhal,UP_Amroha
UP_Sambhal,UP_Budaun
UP_Sambhal,UP_Bulandshahr
UP_Sambhal,UP_Moradabad
UP_Sant Kabir Nagar,UP_Ambedkar Nagar
UP_Sant Kabir Nagar,UP_Basti
UP_Sant Kabir Nagar,UP_Gorakhpur
UP_Sant Kabir Nagar,UP_Siddharthnagar
UP_Shahjahanpur,UP_Bareilly
UP_Shahjahanpur,UP_Budaun
UP_Shahjahanpur,UP_Farrukhabad
UP_Shahjahanpur,UP_Hardoi
UP_Shahjahanpur,UP_Pilibhit
UP_Shamli,HR_Karnal
UP_Shamli,HR_Panipat
UP_Shamli,UP_Baghpat
UP_Shamli,UP_Muzaffarnagar
UP_Shamli,UP_Saharanpur
UP_Shrawasti,UP_Bahraich
UP_Shrawasti,UP_Balrampur
UP_Shrawasti,UP_Gonda
UP_Siddharthnagar,UP_Balrampur
UP_Siddharthnagar,UP_Basti
UP_Siddharthnagar,UP_Gonda
UP_Siddharthnagar,UP_Gorakhpur
UP_Siddharthnagar,UP_Maharajganj
UP_Siddharthnagar,UP_Sant Kabir Nagar
UP_Sitapur,UP_Bahraich
UP_Sitapur,UP_Barabanki
UP_Sitapur,UP_Hardoi
UP_Sitapur,UP_Lucknow
UP_Sonbhadra,BR_Kaimur
UP_Sonbhadra,BR_Rohtas
UP_Sonbhadra,CT_Balrampur
UP_Sonbhadra,JH_Garhwa
UP_Sonbhadra,MP_Singrauli
UP_Sonbhadra,UP_Chandauli
UP_Sonbhadra,UP_Mirzapur
UP_Sultanpur,MZ_Aizawl
UP_Sultanpur,UP_Ambedkar Nagar
UP_Sultanpur,UP_Amethi
UP_Sultanpur,UP_Azamgarh
UP_Sultanpur,UP_Jaunpur
UP_Sultanpur,UP_Pratapgarh
UP_Unnao,UP_Fatehpur
UP_Unnao,UP_Hardoi
UP_Unnao,UP_Kanpur Nagar
UP_Unnao,UP_Lucknow
UP_Unnao,UP_Rae Bareli
UP_Varanasi,UP_Bhadohi
UP_Varanasi,UP_Chandauli
UP_Varanasi,UP_Ghazipur
UP_Varanasi,UP_Jaunpur
UP_Varanasi,UP_Mirzapur
UT_Almora,UT_Bageshwar
UT_Almora,UT_Chamoli
UT_Almora,UT_Champawat
UT_Almora,UT_Nainital
UT_Almora,UT_Pauri Garhwal
UT_Almora,UT_Pithoragarh
UT_Bageshwar,UT_Almora
UT_Bageshwar,UT_Chamoli
UT_Bageshwar,UT_Pithoragarh
UT_Chamoli,UT_Almora
UT_Chamoli,UT_Bageshwar
UT_Chamoli,UT_Pauri Garhwal
UT_Chamoli,UT_Pithoragarh
UT_Chamoli,UT_Rudraprayag
UT_Chamoli,UT_Uttarkashi
UT_Champawat,UT_Almora
UT_Champawat,UT_Nainital
UT_Champawat,UT_Pithoragarh
UT_Champawat,UT_Udham Singh Nagar
UT_Dehradun,HP_Shimla
UT_Dehradun,HP_Sirmaur
UT_Dehradun,UP_Saharanpur
UT_Dehradun,UT_Haridwar
UT_Dehradun,UT_Pauri Garhwal
UT_Dehradun,UT_Tehri Garhwal
UT_Dehradun,UT_Uttarkashi
UT_Haridwar,UP_Bijnor
UT_Haridwar,UP_Muzaffarnagar
UT_Haridwar,UP_Saharanpur
UT_Haridwar,UT_Dehradun
UT_Haridwar,UT_Pauri Garhwal
UT_Nainital,UP_Bijnor
UT_Nainital,UT_Almora
UT_Nainital,UT_Champawat
UT_Nainital,UT_Pauri Garhwal
UT_Nainital,UT_Udham Singh Nagar
UT_Pauri Garhwal,UP_Bijnor
UT_Pauri Garhwal,UT_Almora
UT_Pauri Garhwal,UT_Chamoli
UT_Pauri Garhwal,UT_Dehradun
UT_Pauri Garhwal,UT_Haridwar
UT_Pauri Garhwal,UT_Nainital
UT_Pauri Garhwal,UT_Rudraprayag
UT_Pauri Garhwal,UT_Tehri Garhwal
UT_Pithoragarh,UT_Almora
UT_Pithoragarh,UT_Bageshwar
UT_Pithoragarh,UT_Chamoli
UT_Pithoragarh,UT_Champawat
UT_Rudraprayag,UT_Chamoli
UT_Rudraprayag,UT_Pauri Garhwal
UT_Rudraprayag,UT_Tehri Garhwal
UT_Rudraprayag,UT_Uttarkashi
UT_Tehri Garhwal,UT_Dehradun
UT_Tehri Garhwal,UT_Pauri Garhwal
UT_Tehri Garhwal,UT_Rudraprayag
UT_Tehri Garhwal,UT_Uttarkashi
UT_Udham Singh Nagar,UP_Bareilly
UT_Udham Singh Nagar,UP_Bijnor
UT_Udham Singh Nagar,UP_Moradabad
UT_Udham Singh Nagar,UP_Pilibhit
UT_Udham Singh Nagar,UP_Rampur
UT_Udham Singh Nagar,UT_Champawat
UT_Udham Singh Nagar,UT_Nainital
UT_Uttarkashi,HP_Kinnaur
UT_Uttarkashi,HP_Shimla
UT_Uttarkashi,UT_Chamoli
UT_Uttarkashi,UT_Dehradun
UT_Uttarkashi,UT_Rudraprayag
UT_Uttarkashi,UT_Tehri Garhwal
WB_Alipurduar,AS_Assam
WB_Alipurduar,WB_Cooch Behar
WB_Alipurduar,WB_Jalpaiguri
WB_Bankura,WB_Hooghly
WB_Bankura,WB_Jhargram
WB_Bankura,WB_Paschim Bardhaman
WB_Bankura,WB_Paschim Medinipur
WB_Bankura,WB_Purba Bardhaman
WB_Bankura,WB_Purulia
WB_Birbhum,JH_Dumka
WB_Birbhum,JH_Jamtara
WB_Birbhum,JH_Pakur
WB_Birbhum,WB_Murshidabad
WB_Birbhum,WB_Paschim Bardhaman
WB_Birbhum,WB_Purba Bardhaman
WB_Cooch Behar,AS_Assam
WB_Cooch Behar,WB_Alipurduar
WB_Cooch Behar,WB_Jalpaiguri
WB_Dakshin Dinajpur,WB_Malda
WB_Dakshin Dinajpur,WB_Uttar Dinajpur
WB_Darjeeling,BR_Kishanganj
WB_Darjeeling,SK_Sikkim
WB_Darjeeling,WB_Jalpaiguri
WB_Darjeeling,WB_Kalimpong
WB_Darjeeling,WB_Uttar Dinajpur
WB_Hooghly,WB_Bankura
WB_Hooghly,WB_Howrah
WB_Hooghly,WB_Nadia
WB_Hooghly,WB_North 24 Parganas
WB_Hooghly,WB_Paschim Medinipur
WB_Hooghly,WB_Purba Bardhaman
WB_Howrah,WB_Hooghly
WB_Howrah,WB_Kolkata
WB_Howrah,WB_North 24 Parganas
WB_Howrah,WB_Paschim Medinipur
WB_Howrah,WB_Purba Medinipur
WB_Howrah,WB_South 24 Parganas
WB_Jalpaiguri,WB_Alipurduar
WB_Jalpaiguri,WB_Cooch Behar
WB_Jalpaiguri,WB_Darjeeling
WB_Jalpaiguri,WB_Kalimpong
WB_Jhargram,JH_East Singhbhum
WB_Jhargram,OR_Balasore
WB_Jhargram,OR_Mayurbhanj
WB_Jhargram,WB_Bankura
WB_Jhargram,WB_Paschim Medinipur
WB_Jhargram,WB_Purulia
WB_Kalimpong,SK_Sikkim
WB_Kalimpong,WB_Darjeeling
WB_Kalimpong,WB_Jalpaiguri
WB_Kolkata,WB_Howrah
WB_Kolkata,WB_North 24 Parganas
WB_Kolkata,WB_South 24 Parganas
WB_Malda,BR_Katihar
WB_Malda,JH_Sahibganj
WB_Malda,WB_Dakshin Dinajpur
WB_Malda,WB_Murshidabad
WB_Malda,WB_Uttar Dinajpur
WB_Murshidabad,JH_Pakur
WB_Murshidabad,JH_Sahibganj
WB_Murshidabad,WB_Birbhum
WB_Murshidabad,WB_Malda
WB_Murshidabad,WB_Nadia
WB_Murshidabad,WB_Purba Bardhaman
WB_Nadia,WB_Hooghly
WB_Nadia,WB_Murshidabad
WB_Nadia,WB_North 24 Parganas
WB_Nadia,WB_Purba Bardhaman
WB_North 24 Parganas,WB_Hooghly
WB_North 24 Parganas,WB_Howrah
WB_North 24 Parganas,WB_Kolkata
WB_North 24 Parganas,WB_Nadia
WB_North 24 Parganas,WB_South 24 Parganas
WB_Paschim Bardhaman,JH_Dhanbad
WB_Paschim Bardhaman,JH_Jamtara
WB_Paschim Bardhaman,WB_Bankura
WB_Paschim Bardhaman,WB_Birbhum
WB_Paschim Bardhaman,WB_Purba Bardhaman
WB_Paschim Bardhaman,WB_Purulia
WB_Paschim Medinipur,OR_Balasore
WB_Paschim Medinipur,WB_Bankura
WB_Paschim Medinipur,WB_Hooghly
WB_Paschim Medinipur,WB_Howrah
WB_Paschim Medinipur,WB_Jhargram
WB_Paschim Medinipur,WB_Purba Medinipur
WB_Purba Bardhaman,WB_Bankura
WB_Purba Bardhaman,WB_Birbhum
WB_Purba Bardhaman,WB_Hooghly
WB_Purba Bardhaman,WB_Murshidabad
WB_Purba Bardhaman,WB_Nadia
WB_Purba Bardhaman,WB_Paschim Bardhaman
WB_Purba Medinipur,OR_Balasore
WB_Purba Medinipur,WB_Howrah
WB_Purba Medinipur,WB_Paschim Medinipur
WB_Purba Medinipur,WB_South 24 Parganas
WB_Purulia,JH_Bokaro
WB_Purulia,JH_Dhanbad
WB_Purulia,JH_East Singhbhum
WB_Purulia,JH_Ramgarh
WB_Purulia,JH_Ranchi
WB_Purulia,JH_Saraikela-Kharsawan
WB_Purulia,WB_Bankura
WB_Purulia,WB_Jhargram
WB_Purulia,WB_Paschim Bardhaman
WB_South 24 Parganas,WB_Howrah
WB_South 24 Parganas,WB_Kolkata
WB_South 24 Parganas,WB_North 24 Parganas
WB_South 24 Parganas,WB_Purba Medinipur
WB_Uttar Dinajpur,BR_Katihar
WB_Uttar Dinajpur,BR_Kishanganj
WB_Uttar Dinajpur,BR_Purnia
WB_Uttar Dinajpur,WB_Dakshin Dinajpur
WB_Uttar Dinajpur,WB_Darjeeling
WB_Uttar Dinajpur,WB_Malda
