State,District,Month,Cases
Nagaland,NL_Kohima,6,727
Nagaland,NL_Kohima,7,675
Nagaland,NL_Kohima,8,253
Nagaland,NL_Kohima,9,118
Nagaland,NL_Kohima,10,64
Nagaland,NL_Kohima,11,131
Nagaland,NL_Kohima,12,767
Nagaland,NL_Kohima,13,2169
Nagaland,NL_Kohima,14,745
Nagaland,NL_Kohima,15,953
Nagaland,NL_Kohima,16,145
Nagaland,NL_Kohima,17,0
Nagaland,NL_Longleng,1,2
Nagaland,NL_Longleng,2,3
Nagaland,NL_Longleng,3,2
Nagaland,NL_Longleng,4,10
Nagaland,NL_Longleng,5,60
Nagaland,NL_Longleng,6,0
Nagaland,NL_Longleng,7,1
Nagaland,NL_Longleng,8,0
Nagaland,NL_Longleng,9,0
Nagaland,NL_Longleng,10,0
Nagaland,NL_Longleng,11,23
Nagaland,NL_Longleng,12,89
Nagaland,NL_Longleng,13,32
Nagaland,NL_Longleng,14,99
Nagaland,NL_Longleng,15,8
Nagaland,NL_Longleng,16,0
Nagaland,NL_Longleng,17,0
Nagaland,NL_Mokokchung,1,0
Nagaland,NL_Mokokchung,2,2
Nagaland,NL_Mokokchung,3,16
Nagaland,NL_Mokokchung,4,11
Nagaland,NL_Mokokchung,5,26
Nagaland,NL_Mokokchung,6,62
Nagaland,NL_Mokokchung,7,6
Nagaland,NL_Mokokchung,8,56
Nagaland,NL_Mokokchung,9,13
Nagaland,NL_Mokokchung,10,1
Nagaland,NL_Mokokchung,11,2
Nagaland,NL_Mokokchung,12,62
Nagaland,NL_Mokokchung,13,558
Nagaland,NL_Mokokchung,14,652
Nagaland,NL_Mokokchung,15,415
Nagaland,NL_Mokokchung,16,121
Nagaland,NL_Mokokchung,17,0
Nagaland,NL_Mon,1,23
Nagaland,NL_Mon,2,74
Nagaland,NL_Mon,3,171
Nagaland,NL_Mon,4,56
Nagaland,NL_Mon,5,101
Nagaland,NL_Mon,6,109
Nagaland,NL_Mon,7,96
Nagaland,NL_Mon,8,4
Nagaland,NL_Mon,9,1
Nagaland,NL_Mon,10,0
Nagaland,NL_Mon,11,0
Nagaland,NL_Mon,12,65
Nagaland,NL_Mon,13,218
Nagaland,NL_Mon,14,128
Nagaland,NL_Mon,15,77
Nagaland,NL_Mon,16,6
Nagaland,NL_Mon,17,0
Nagaland,NL_Peren,1,53
Nagaland,NL_Peren,2,207
Nagaland,NL_Peren,3,71
Nagaland,NL_Peren,4,16
Nagaland,NL_Peren,5,14
Nagaland,NL_Peren,6,30
Nagaland,NL_Peren,7,171
Nagaland,NL_Peren,8,23
Nagaland,NL_Peren,9,4
Nagaland,NL_Peren,10,0
Nagaland,NL_Peren,11,0
Nagaland,NL_Peren,12,9
Nagaland,NL_Peren,13,58
Nagaland,NL_Peren,14,143
Nagaland,NL_Peren,15,121
Nagaland,NL_Peren,16,45
Nagaland,NL_Peren,17,0
Nagaland,NL_Phek,1,1
Nagaland,NL_Phek,2,9
Nagaland,NL_Phek,3,22
Nagaland,NL_Phek,4,2
Nagaland,NL_Phek,5,3
Nagaland,NL_Phek,6,4
Nagaland,NL_Phek,7,7
Nagaland,NL_Phek,8,3
Nagaland,NL_Phek,9,0
Nagaland,NL_Phek,10,0
Nagaland,NL_Phek,11,0
Nagaland,NL_Phek,12,22
Nagaland,NL_Phek,13,234
Nagaland,NL_Phek,14,107
Nagaland,NL_Phek,15,61
Nagaland,NL_Phek,16,5
Nagaland,NL_Phek,17,0
Nagaland,NL_Tuensang,1,7
Nagaland,NL_Tuensang,2,35
Nagaland,NL_Tuensang,3,11
Nagaland,NL_Tuensang,4,22
Nagaland,NL_Tuensang,5,40
Nagaland,NL_Tuensang,6,46
Nagaland,NL_Tuensang,7,83
Nagaland,NL_Tuensang,8,7
Nagaland,NL_Tuensang,9,4
Nagaland,NL_Tuensang,10,0
Nagaland,NL_Tuensang,11,2
Nagaland,NL_Tuensang,12,42
Nagaland,NL_Tuensang,13,336
Nagaland,NL_Tuensang,14,202
Nagaland,NL_Tuensang,15,127
Nagaland,NL_Tuensang,16,36
Nagaland,NL_Tuensang,17,0
Nagaland,NL_Wokha,1,5
Nagaland,NL_Wokha,2,12
Nagaland,NL_Wokha,3,13
Nagaland,NL_Wokha,4,11
Nagaland,NL_Wokha,5,2
Nagaland,NL_Wokha,6,5
Nagaland,NL_Wokha,7,4
Nagaland,NL_Wokha,8,6
Nagaland,NL_Wokha,9,0
Nagaland,NL_Wokha,10,0
Nagaland,NL_Wokha,11,0
Nagaland,NL_Wokha,12,4
Nagaland,NL_Wokha,13,114
Nagaland,NL_Wokha,14,87
Nagaland,NL_Wokha,15,67
Nagaland,NL_Wokha,16,27
Nagaland,NL_Wokha,17,0
Nagaland,NL_Zunheboto,1,5
Nagaland,NL_Zunheboto,2,9
Nagaland,NL_Zunheboto,3,98
Nagaland,NL_Zunheboto,4,13
Nagaland,NL_Zunheboto,5,13
Nagaland,NL_Zunheboto,6,6
Nagaland,NL_Zunheboto,7,2
Nagaland,NL_Zunheboto,8,0
Nagaland,NL_Zunheboto,9,0
Nagaland,NL_Zunheboto,10,0
Nagaland,NL_Zunheboto,11,0
Nagaland,NL_Zunheboto,12,147
Nagaland,NL_Zunheboto,13,167
Nagaland,NL_Zunheboto,14,58
Nagaland,NL_Zunheboto,15,69
Nagaland,NL_Zunheboto,16,0
Nagaland,NL_Zunheboto,17,0
Odisha,OR_Angul,1,26
Odisha,OR_Angul,2,34
Odisha,OR_Angul,3,200
Odisha,OR_Angul,4,486
Odisha,OR_Angul,5,3068
Odisha,OR_Angul,6,3928
Odisha,OR_Angul,7,1984
Odisha,OR_Angul,8,1051
Odisha,OR_Angul,9,558
Odisha,OR_Angul,10,128
Odisha,OR_Angul,11,94
Odisha,OR_Angul,12,1924
Odisha,OR_Angul,13,17594
Odisha,OR_Angul,14,8884
Odisha,OR_Angul,15,2345
Odisha,OR_Angul,16,851
Odisha,OR_Angul,17,0
Odisha,OR_Balangir,1,6
Odisha,OR_Balangir,2,144
Odisha,OR_Balangir,3,136
Odisha,OR_Balangir,4,725
Odisha,OR_Balangir,5,2386
Odisha,OR_Balangir,6,2549
Odisha,OR_Balangir,7,1748
Odisha,OR_Balangir,8,629
Odisha,OR_Balangir,9,420
Odisha,OR_Balangir,10,70
Odisha,OR_Balangir,11,56
Odisha,OR_Balangir,12,1205
Odisha,OR_Balangir,13,9172
Odisha,OR_Balangir,14,3398
Odisha,OR_Balangir,15,449
Odisha,OR_Balangir,16,144
Odisha,OR_Balangir,17,0
Odisha,OR_Balasore,1,102
Odisha,OR_Balasore,2,102
Odisha,OR_Balasore,3,350
Odisha,OR_Balasore,4,1130
Odisha,OR_Balasore,5,3620
Odisha,OR_Balasore,6,3697
Odisha,OR_Balasore,7,2035
Odisha,OR_Balasore,8,725
Odisha,OR_Balasore,9,395
Odisha,OR_Balasore,10,183
Odisha,OR_Balasore,11,136
Odisha,OR_Balasore,12,536
Odisha,OR_Balasore,13,5182
Odisha,OR_Balasore,14,11056
Odisha,OR_Balasore,15,6844
Odisha,OR_Balasore,16,2696
Odisha,OR_Balasore,17,0
Odisha,OR_Bargarh,1,18
Odisha,OR_Bargarh,2,184
Odisha,OR_Bargarh,3,513
Odisha,OR_Bargarh,4,3462
Odisha,OR_Bargarh,5,3430
Odisha,OR_Bargarh,6,1696
Odisha,OR_Bargarh,7,617
Odisha,OR_Bargarh,8,407
Odisha,OR_Bargarh,9,247
Odisha,OR_Bargarh,10,140
Odisha,OR_Bargarh,11,729
Odisha,OR_Bargarh,12,9722
Odisha,OR_Bargarh,13,8104
Odisha,OR_Bargarh,14,1162
Odisha,OR_Bargarh,15,349
Odisha,OR_Bargarh,16,20
Odisha,OR_Bargarh,17,0
Odisha,OR_Bhadrak,1,46
Odisha,OR_Bhadrak,2,112
Odisha,OR_Bhadrak,3,138
Odisha,OR_Bhadrak,4,1004
Odisha,OR_Bhadrak,5,2640
Odisha,OR_Bhadrak,6,2158
Odisha,OR_Bhadrak,7,921
Odisha,OR_Bhadrak,8,294
Odisha,OR_Bhadrak,9,131
Odisha,OR_Bhadrak,10,57
Odisha,OR_Bhadrak,11,29
Odisha,OR_Bhadrak,12,250
Odisha,OR_Bhadrak,13,3735
Odisha,OR_Bhadrak,14,8403
Odisha,OR_Bhadrak,15,4230
Odisha,OR_Bhadrak,16,1651
Odisha,OR_Bhadrak,17,0
Odisha,OR_Boudh,1,33
Odisha,OR_Boudh,2,8
Odisha,OR_Boudh,3,93
Odisha,OR_Boudh,4,428
Odisha,OR_Boudh,5,1254
Odisha,OR_Boudh,6,708
Odisha,OR_Boudh,7,212
Odisha,OR_Boudh,8,28
Odisha,OR_Boudh,9,38
Odisha,OR_Boudh,10,19
Odisha,OR_Boudh,11,4
Odisha,OR_Boudh,12,461
Odisha,OR_Boudh,13,6103
Odisha,OR_Boudh,14,2769
Odisha,OR_Boudh,15,332
Odisha,OR_Boudh,16,45
Odisha,OR_Boudh,17,0
Odisha,OR_Cuttack,1,4
Odisha,OR_Cuttack,2,319
Odisha,OR_Cuttack,3,737
Odisha,OR_Cuttack,4,2559
Odisha,OR_Cuttack,5,9763
Odisha,OR_Cuttack,6,10233
Odisha,OR_Cuttack,7,3682
Odisha,OR_Cuttack,8,1086
Odisha,OR_Cuttack,9,503
Odisha,OR_Cuttack,10,227
Odisha,OR_Cuttack,11,122
Odisha,OR_Cuttack,12,947
Odisha,OR_Cuttack,13,15978
Odisha,OR_Cuttack,14,24040
Odisha,OR_Cuttack,15,11984
Odisha,OR_Cuttack,16,6553
Odisha,OR_Cuttack,17,0
Odisha,OR_Deogarh,1,2
Odisha,OR_Deogarh,2,38
Odisha,OR_Deogarh,3,26
Odisha,OR_Deogarh,4,71
Odisha,OR_Deogarh,5,309
Odisha,OR_Deogarh,6,444
Odisha,OR_Deogarh,7,252
Odisha,OR_Deogarh,8,100
Odisha,OR_Deogarh,9,65
Odisha,OR_Deogarh,10,40
Odisha,OR_Deogarh,11,48
Odisha,OR_Deogarh,12,128
Odisha,OR_Deogarh,13,2389
Odisha,OR_Deogarh,14,1952
Odisha,OR_Deogarh,15,217
Odisha,OR_Deogarh,16,144
Odisha,OR_Deogarh,17,0
Odisha,OR_Dhenkanal,1,1
Odisha,OR_Dhenkanal,2,50
Odisha,OR_Dhenkanal,3,53
Odisha,OR_Dhenkanal,4,692
Odisha,OR_Dhenkanal,5,1823
Odisha,OR_Dhenkanal,6,1850
Odisha,OR_Dhenkanal,7,986
Odisha,OR_Dhenkanal,8,213
Odisha,OR_Dhenkanal,9,37
Odisha,OR_Dhenkanal,10,8
Odisha,OR_Dhenkanal,11,4
Odisha,OR_Dhenkanal,12,58
Odisha,OR_Dhenkanal,13,2210
Odisha,OR_Dhenkanal,14,8276
Odisha,OR_Dhenkanal,15,2036
Odisha,OR_Dhenkanal,16,988
Odisha,OR_Dhenkanal,17,0
Odisha,OR_Gajapati,1,44
Odisha,OR_Gajapati,2,417
Odisha,OR_Gajapati,3,1239
Odisha,OR_Gajapati,4,1231
Odisha,OR_Gajapati,5,719
Odisha,OR_Gajapati,6,221
Odisha,OR_Gajapati,7,80
Odisha,OR_Gajapati,8,28
Odisha,OR_Gajapati,9,87
Odisha,OR_Gajapati,10,12
Odisha,OR_Gajapati,11,16
Odisha,OR_Gajapati,12,1774
Odisha,OR_Gajapati,13,2628
Odisha,OR_Gajapati,14,808
Odisha,OR_Gajapati,15,206
Odisha,OR_Gajapati,16,30
Odisha,OR_Gajapati,17,0
Odisha,OR_Ganjam,1,313
Odisha,OR_Ganjam,2,540
Odisha,OR_Ganjam,3,4913
Odisha,OR_Ganjam,4,9958
Odisha,OR_Ganjam,5,3894
Odisha,OR_Ganjam,6,1270
Odisha,OR_Ganjam,7,653
Odisha,OR_Ganjam,8,221
Odisha,OR_Ganjam,9,92
Odisha,OR_Ganjam,10,37
Odisha,OR_Ganjam,11,38
Odisha,OR_Ganjam,12,731
Odisha,OR_Ganjam,13,6592
Odisha,OR_Ganjam,14,3604
Odisha,OR_Ganjam,15,468
Odisha,OR_Ganjam,16,197
Odisha,OR_Ganjam,17,0
Odisha,OR_Jagatsinghpur,1,31
Odisha,OR_Jagatsinghpur,2,208
Odisha,OR_Jagatsinghpur,3,378
Odisha,OR_Jagatsinghpur,4,767
Odisha,OR_Jagatsinghpur,5,3200
Odisha,OR_Jagatsinghpur,6,2439
Odisha,OR_Jagatsinghpur,7,1699
Odisha,OR_Jagatsinghpur,8,326
Odisha,OR_Jagatsinghpur,9,90
Odisha,OR_Jagatsinghpur,10,22
Odisha,OR_Jagatsinghpur,11,22
Odisha,OR_Jagatsinghpur,12,530
Odisha,OR_Jagatsinghpur,13,5857
Odisha,OR_Jagatsinghpur,14,5935
Odisha,OR_Jagatsinghpur,15,3279
Odisha,OR_Jagatsinghpur,16,1452
Odisha,OR_Jagatsinghpur,17,0
Odisha,OR_Jajpur,1,90
Odisha,OR_Jajpur,2,251
Odisha,OR_Jajpur,3,573
Odisha,OR_Jajpur,4,917
Odisha,OR_Jajpur,5,4059
Odisha,OR_Jajpur,6,3923
Odisha,OR_Jajpur,7,1499
Odisha,OR_Jajpur,8,446
Odisha,OR_Jajpur,9,347
Odisha,OR_Jajpur,10,139
Odisha,OR_Jajpur,11,116
Odisha,OR_Jajpur,12,370
Odisha,OR_Jajpur,13,6791
Odisha,OR_Jajpur,14,12896
Odisha,OR_Jajpur,15,6878
Odisha,OR_Jajpur,16,2560
Odisha,OR_Jajpur,17,0
Odisha,OR_Jharsuguda,1,2
Odisha,OR_Jharsuguda,2,17
Odisha,OR_Jharsuguda,3,188
Odisha,OR_Jharsuguda,4,346
Odisha,OR_Jharsuguda,5,2373
Odisha,OR_Jharsuguda,6,2804
Odisha,OR_Jharsuguda,7,1157
Odisha,OR_Jharsuguda,8,484
Odisha,OR_Jharsuguda,9,341
Odisha,OR_Jharsuguda,10,115
Odisha,OR_Jharsuguda,11,109
Odisha,OR_Jharsuguda,12,784
Odisha,OR_Jharsuguda,13,10606
Odisha,OR_Jharsuguda,14,3814
Odisha,OR_Jharsuguda,15,349
Odisha,OR_Jharsuguda,16,155
Odisha,OR_Jharsuguda,17,0
Odisha,OR_Kalahandi,1,2
Odisha,OR_Kalahandi,2,57
Odisha,OR_Kalahandi,3,26
Odisha,OR_Kalahandi,4,588
Odisha,OR_Kalahandi,5,1399
Odisha,OR_Kalahandi,6,2191
Odisha,OR_Kalahandi,7,1437
Odisha,OR_Kalahandi,8,521
Odisha,OR_Kalahandi,9,116
Odisha,OR_Kalahandi,10,46
Odisha,OR_Kalahandi,11,21
Odisha,OR_Kalahandi,12,884
Odisha,OR_Kalahandi,13,9395
Odisha,OR_Kalahandi,14,6615
Odisha,OR_Kalahandi,15,709
Odisha,OR_Kalahandi,16,181
Odisha,OR_Kalahandi,17,0
Odisha,OR_Kandhamal,1,22
Odisha,OR_Kandhamal,2,165
Odisha,OR_Kandhamal,3,491
Odisha,OR_Kandhamal,4,1650
Odisha,OR_Kandhamal,5,2441
Odisha,OR_Kandhamal,6,945
Odisha,OR_Kandhamal,7,195
Odisha,OR_Kandhamal,8,18
Odisha,OR_Kandhamal,9,17
Odisha,OR_Kandhamal,10,7
Odisha,OR_Kandhamal,11,16
Odisha,OR_Kandhamal,12,841
Odisha,OR_Kandhamal,13,2648
Odisha,OR_Kandhamal,14,1377
Odisha,OR_Kandhamal,15,505
Odisha,OR_Kandhamal,16,74
Odisha,OR_Kandhamal,17,0
Odisha,OR_Kendrapara,1,22
Odisha,OR_Kendrapara,2,154
Odisha,OR_Kendrapara,3,133
Odisha,OR_Kendrapara,4,479
Odisha,OR_Kendrapara,5,2446
Odisha,OR_Kendrapara,6,3212
Odisha,OR_Kendrapara,7,1867
Odisha,OR_Kendrapara,8,528
Odisha,OR_Kendrapara,9,277
Odisha,OR_Kendrapara,10,28
Odisha,OR_Kendrapara,11,9
Odisha,OR_Kendrapara,12,89
Odisha,OR_Kendrapara,13,2653
Odisha,OR_Kendrapara,14,6795
Odisha,OR_Kendrapara,15,3331
Odisha,OR_Kendrapara,16,1811
Odisha,OR_Kendrapara,17,0
Odisha,OR_Kendujhar,1,8
Odisha,OR_Kendujhar,2,67
Odisha,OR_Kendujhar,3,308
Odisha,OR_Kendujhar,4,827
Odisha,OR_Kendujhar,5,1938
Odisha,OR_Kendujhar,6,2332
Odisha,OR_Kendujhar,7,1636
Odisha,OR_Kendujhar,8,618
Odisha,OR_Kendujhar,9,236
Odisha,OR_Kendujhar,10,56
Odisha,OR_Kendujhar,11,20
Odisha,OR_Kendujhar,12,636
Odisha,OR_Kendujhar,13,5066
Odisha,OR_Kendujhar,14,4363
Odisha,OR_Kendujhar,15,1884
Odisha,OR_Kendujhar,16,592
Odisha,OR_Kendujhar,17,0
Odisha,OR_Khordha,1,53
Odisha,OR_Khordha,2,302
Odisha,OR_Khordha,3,1068
Odisha,OR_Khordha,4,6361
Odisha,OR_Khordha,5,18970
Odisha,OR_Khordha,6,17919
Odisha,OR_Khordha,7,5789
Odisha,OR_Khordha,8,1680
Odisha,OR_Khordha,9,767
Odisha,OR_Khordha,10,221
Odisha,OR_Khordha,11,191
Odisha,OR_Khordha,12,2436
Odisha,OR_Khordha,13,36093
Odisha,OR_Khordha,14,35568
Odisha,OR_Khordha,15,14673
Odisha,OR_Khordha,16,13113
Odisha,OR_Khordha,17,0
Odisha,OR_Koraput,1,1
Odisha,OR_Koraput,2,16
Odisha,OR_Koraput,3,173
Odisha,OR_Koraput,4,1523
Odisha,OR_Koraput,5,3240
Odisha,OR_Koraput,6,1849
Odisha,OR_Koraput,7,867
Odisha,OR_Koraput,8,158
Odisha,OR_Koraput,9,40
Odisha,OR_Koraput,10,17
Odisha,OR_Koraput,11,14
Odisha,OR_Koraput,12,138
Odisha,OR_Koraput,13,3064
Odisha,OR_Koraput,14,5943
Odisha,OR_Koraput,15,1624
Odisha,OR_Koraput,16,224
Odisha,OR_Koraput,17,0
Odisha,OR_Malkangiri,1,21
Odisha,OR_Malkangiri,2,91
Odisha,OR_Malkangiri,3,551
Odisha,OR_Malkangiri,4,1827
Odisha,OR_Malkangiri,5,1392
Odisha,OR_Malkangiri,6,1078
Odisha,OR_Malkangiri,7,224
Odisha,OR_Malkangiri,8,39
Odisha,OR_Malkangiri,9,17
Odisha,OR_Malkangiri,10,6
Odisha,OR_Malkangiri,11,2
Odisha,OR_Malkangiri,12,577
Odisha,OR_Malkangiri,13,2815
Odisha,OR_Malkangiri,14,2231
Odisha,OR_Malkangiri,15,616
Odisha,OR_Malkangiri,16,58
Odisha,OR_Malkangiri,17,0
Odisha,OR_Mayurbhanj,1,14
Odisha,OR_Mayurbhanj,2,151
Odisha,OR_Mayurbhanj,3,366
Odisha,OR_Mayurbhanj,4,1746
Odisha,OR_Mayurbhanj,5,4922
Odisha,OR_Mayurbhanj,6,3593
Odisha,OR_Mayurbhanj,7,2150
Odisha,OR_Mayurbhanj,8,848
Odisha,OR_Mayurbhanj,9,275
Odisha,OR_Mayurbhanj,10,104
Odisha,OR_Mayurbhanj,11,203
Odisha,OR_Mayurbhanj,12,1363
Odisha,OR_Mayurbhanj,13,9923
Odisha,OR_Mayurbhanj,14,8766
Odisha,OR_Mayurbhanj,15,3834
Odisha,OR_Mayurbhanj,16,852
Odisha,OR_Mayurbhanj,17,0
Odisha,OR_Nabarangapur,1,2
Odisha,OR_Nabarangapur,2,87
Odisha,OR_Nabarangapur,3,294
Odisha,OR_Nabarangapur,4,1375
Odisha,OR_Nabarangapur,5,2657
Odisha,OR_Nabarangapur,6,1108
Odisha,OR_Nabarangapur,7,220
Odisha,OR_Nabarangapur,8,70
Odisha,OR_Nabarangapur,9,13
Odisha,OR_Nabarangapur,10,17
Odisha,OR_Nabarangapur,11,160
Odisha,OR_Nabarangapur,12,7530
Odisha,OR_Nabarangapur,13,8087
Odisha,OR_Nabarangapur,14,1617
Odisha,OR_Nabarangapur,15,234
Odisha,OR_Nabarangapur,16,5
Odisha,OR_Nabarangapur,17,0
Odisha,OR_Nayagarh,1,50
Odisha,OR_Nayagarh,2,88
Odisha,OR_Nayagarh,3,358
Odisha,OR_Nayagarh,4,2141
Odisha,OR_Nayagarh,5,1956
Odisha,OR_Nayagarh,6,1263
Odisha,OR_Nayagarh,7,501
Odisha,OR_Nayagarh,8,77
Odisha,OR_Nayagarh,9,45
Odisha,OR_Nayagarh,10,5
Odisha,OR_Nayagarh,11,11
Odisha,OR_Nayagarh,12,968
Odisha,OR_Nayagarh,13,7395
Odisha,OR_Nayagarh,14,5113
Odisha,OR_Nayagarh,15,2364
Odisha,OR_Nayagarh,16,593
Odisha,OR_Nayagarh,17,0
Odisha,OR_Nuapada,1,60
Odisha,OR_Nuapada,2,22
Odisha,OR_Nuapada,3,76
Odisha,OR_Nuapada,4,489
Odisha,OR_Nuapada,5,2896
Odisha,OR_Nuapada,6,2318
Odisha,OR_Nuapada,7,1157
Odisha,OR_Nuapada,8,353
Odisha,OR_Nuapada,9,213
Odisha,OR_Nuapada,10,54
Odisha,OR_Nuapada,11,498
Odisha,OR_Nuapada,12,8713
Odisha,OR_Nuapada,13,5297
Odisha,OR_Nuapada,14,513
Odisha,OR_Nuapada,15,137
Odisha,OR_Nuapada,16,19
Odisha,OR_Nuapada,17,0
Odisha,OR_Puri,1,14
Odisha,OR_Puri,2,141
Odisha,OR_Puri,3,216
Odisha,OR_Puri,4,1184
Odisha,OR_Puri,5,5042
Odisha,OR_Puri,6,4907
Odisha,OR_Puri,7,1696
Odisha,OR_Puri,8,620
Odisha,OR_Puri,9,304
Odisha,OR_Puri,10,286
Odisha,OR_Puri,11,92
Odisha,OR_Puri,12,528
Odisha,OR_Puri,13,9776
Odisha,OR_Puri,14,11604
Odisha,OR_Puri,15,5192
Odisha,OR_Puri,16,2495
Odisha,OR_Puri,17,0
Odisha,OR_Rayagada,1,1
Odisha,OR_Rayagada,2,114
Odisha,OR_Rayagada,3,1017
Odisha,OR_Rayagada,4,4009
Odisha,OR_Rayagada,5,2506
Odisha,OR_Rayagada,6,483
Odisha,OR_Rayagada,7,185
Odisha,OR_Rayagada,8,55
Odisha,OR_Rayagada,9,51
Odisha,OR_Rayagada,10,37
Odisha,OR_Rayagada,11,67
Odisha,OR_Rayagada,12,2455
Odisha,OR_Rayagada,13,5601
Odisha,OR_Rayagada,14,2623
Odisha,OR_Rayagada,15,603
Odisha,OR_Rayagada,16,101
Odisha,OR_Rayagada,17,0
Odisha,OR_Sambalpur,1,16
Odisha,OR_Sambalpur,2,67
Odisha,OR_Sambalpur,3,580
Odisha,OR_Sambalpur,4,2469
Odisha,OR_Sambalpur,5,3385
Odisha,OR_Sambalpur,6,1596
Odisha,OR_Sambalpur,7,750
Odisha,OR_Sambalpur,8,582
Odisha,OR_Sambalpur,9,436
Odisha,OR_Sambalpur,10,256
Odisha,OR_Sambalpur,11,199
Odisha,OR_Sambalpur,12,6599
Odisha,OR_Sambalpur,13,11396
Odisha,OR_Sambalpur,14,1542
Odisha,OR_Sambalpur,15,652
Odisha,OR_Sambalpur,16,142
Odisha,OR_Sambalpur,17,0
Odisha,OR_Subarnapur,1,29
Odisha,OR_Subarnapur,2,15
Odisha,OR_Subarnapur,3,223
Odisha,OR_Subarnapur,4,1476
Odisha,OR_Subarnapur,5,2076
Odisha,OR_Subarnapur,6,783
Odisha,OR_Subarnapur,7,75
Odisha,OR_Subarnapur,8,53
Odisha,OR_Subarnapur,9,35
Odisha,OR_Subarnapur,10,25
Odisha,OR_Subarnapur,11,90
Odisha,OR_Subarnapur,12,3226
Odisha,OR_Subarnapur,13,4067
Odisha,OR_Subarnapur,14,705
Odisha,OR_Subarnapur,15,224
Odisha,OR_Subarnapur,16,1
Odisha,OR_Subarnapur,17,0
Odisha,OR_Sundargarh,1,26
Odisha,OR_Sundargarh,2,100
Odisha,OR_Sundargarh,3,599
Odisha,OR_Sundargarh,4,2080
Odisha,OR_Sundargarh,5,2923
Odisha,OR_Sundargarh,6,3480
Odisha,OR_Sundargarh,7,3164
Odisha,OR_Sundargarh,8,1591
Odisha,OR_Sundargarh,9,1107
Odisha,OR_Sundargarh,10,541
Odisha,OR_Sundargarh,11,269
Odisha,OR_Sundargarh,12,2820
Odisha,OR_Sundargarh,13,24355
Odisha,OR_Sundargarh,14,14938
Odisha,OR_Sundargarh,15,2011
Odisha,OR_Sundargarh,16,947
Odisha,OR_Sundargarh,17,0
Puducherry,PY_Karaikal,1,2
Puducherry,PY_Karaikal,2,37
Puducherry,PY_Karaikal,3,114
Puducherry,PY_Karaikal,4,663
Puducherry,PY_Karaikal,5,1577
Puducherry,PY_Karaikal,6,999
Puducherry,PY_Karaikal,7,215
Puducherry,PY_Karaikal,8,156
Puducherry,PY_Karaikal,9,112
Puducherry,PY_Karaikal,10,117
Puducherry,PY_Karaikal,11,339
Puducherry,PY_Karaikal,12,2153
Puducherry,PY_Karaikal,13,5571
Puducherry,PY_Karaikal,14,2413
Puducherry,PY_Karaikal,15,513
Puducherry,PY_Karaikal,16,210
Puducherry,PY_Karaikal,17,0
Puducherry,PY_Mahe,1,2
Puducherry,PY_Mahe,2,7
Puducherry,PY_Mahe,3,12
Puducherry,PY_Mahe,4,13
Puducherry,PY_Mahe,5,78
Puducherry,PY_Mahe,6,570
Puducherry,PY_Mahe,7,493
Puducherry,PY_Mahe,8,414
Puducherry,PY_Mahe,9,309
Puducherry,PY_Mahe,10,243
Puducherry,PY_Mahe,11,121
Puducherry,PY_Mahe,12,199
Puducherry,PY_Mahe,13,1128
Puducherry,PY_Mahe,14,755
Puducherry,PY_Mahe,15,338
Puducherry,PY_Mahe,16,371
Puducherry,PY_Mahe,17,0
Puducherry,PY_Puducherry,1,13
Puducherry,PY_Puducherry,2,168
Puducherry,PY_Puducherry,3,1195
Puducherry,PY_Puducherry,4,4673
Puducherry,PY_Puducherry,5,11396
Puducherry,PY_Puducherry,6,9169
Puducherry,PY_Puducherry,7,2946
Puducherry,PY_Puducherry,8,610
Puducherry,PY_Puducherry,9,575
Puducherry,PY_Puducherry,10,522
Puducherry,PY_Puducherry,11,334
Puducherry,PY_Puducherry,12,3789
Puducherry,PY_Puducherry,13,27944
Puducherry,PY_Puducherry,14,24872
Puducherry,PY_Puducherry,15,5077
Puducherry,PY_Puducherry,16,2071
Puducherry,PY_Puducherry,17,0
Punjab,PB_Amritsar,1,298
Punjab,PB_Amritsar,2,316
Punjab,PB_Amritsar,3,496
Punjab,PB_Amritsar,4,1561
Punjab,PB_Amritsar,5,4085
Punjab,PB_Amritsar,6,4527
Punjab,PB_Amritsar,7,947
Punjab,PB_Amritsar,8,1757
Punjab,PB_Amritsar,9,799
Punjab,PB_Amritsar,10,444
Punjab,PB_Amritsar,11,1632
Punjab,PB_Amritsar,12,8286
Punjab,PB_Amritsar,13,14530
Punjab,PB_Amritsar,14,6535
Punjab,PB_Amritsar,15,755
Punjab,PB_Amritsar,16,177
Punjab,PB_Amritsar,17,0
Punjab,PB_Barnala,1,21
Punjab,PB_Barnala,2,10
Punjab,PB_Barnala,3,46
Punjab,PB_Barnala,4,493
Punjab,PB_Barnala,5,912
Punjab,PB_Barnala,6,473
Punjab,PB_Barnala,7,197
Punjab,PB_Barnala,8,98
Punjab,PB_Barnala,9,51
Punjab,PB_Barnala,10,47
Punjab,PB_Barnala,11,45
Punjab,PB_Barnala,12,560
Punjab,PB_Barnala,13,1486
Punjab,PB_Barnala,14,1324
Punjab,PB_Barnala,15,125
Punjab,PB_Barnala,16,29
Punjab,PB_Barnala,17,0
Punjab,PB_Bathinda,1,41
Punjab,PB_Bathinda,2,20
Punjab,PB_Bathinda,3,112
Punjab,PB_Bathinda,4,1170
Punjab,PB_Bathinda,5,3255
Punjab,PB_Bathinda,6,2119
